timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,start
5506,0.0,20933230.0,105.4968,11857630.0,64.99474,0
5507,0.0,20933610.0,105.4968,11859220.0,64.99474,0
5508,0.0,20934000.0,105.4968,11860820.0,64.99475,0
5509,0.0,20934380.0,105.4968,11860290.0,64.99476,0
5510,0.0,20934760.0,105.4968,11859750.0,64.99477,0
5511,0.0,20931310.0,105.4923,11859220.0,64.99477,0
5512,0.0,20927870.0,105.4878,11858690.0,64.99478,0
5513,0.0,20929020.0,105.489,11858160.0,64.99479,0
5514,0.0,20930170.0,105.4901,11857630.0,64.9948,0
5515,0.0,20931310.0,105.4912,11857100.0,64.99481,0
5516,0.0,20932460.0,105.4923,11856570.0,64.99482,0
5517,0.0,20933610.0,105.4946,11856040.0,64.99483,0
5518,0.0,20934760.0,105.4968,11855510.0,64.99483,0
5519,0.0,20933610.0,105.4946,11854980.0,64.99484,0
5520,0.0,20932460.0,105.4923,11854220.0,64.99485,0
5521,0.0,20931700.0,105.4935,11853470.0,64.99486,0
5522,0.0,20930930.0,105.4946,11852710.0,64.99487,0
5523,0.0,20930170.0,105.4957,11851950.0,64.99487,0
5524,0.0,20929400.0,105.4968,11851190.0,64.99489,0
5525,0.0,20928630.0,105.5013,11850440.0,64.9949,0
5526,0.0,20927870.0,105.5058,11849680.0,64.9949,0
5527,0.0,20930170.0,105.5013,11848920.0,64.99491,0
5528,0.0,20932460.0,105.4968,11848160.0,64.99492,0
5529,0.0,20933610.0,105.5013,11847410.0,64.99493,0
5530,0.0,20934760.0,105.5058,11846650.0,64.99493,0
5531,0.0,20934530.0,105.5013,11846800.0,64.99494,0
5532,0.0,20934300.0,105.4968,11846950.0,64.99495,0
5533,0.0,20934070.0,105.5013,11847100.0,64.99496,0
5534,0.0,20933840.0,105.5058,11847250.0,64.99497,0
5535,0.0,20933610.0,105.5036,11847410.0,64.99498,0
5536,0.0,20933380.0,105.5013,11847560.0,64.99499,0
5537,0.0,20933150.0,105.4991,11847710.0,64.995,0
5538,0.0,20932920.0,105.4968,11847860.0,64.995,0
5539,0.0,20932690.0,105.4946,11848010.0,64.99501,0
5540,0.0,20932460.0,105.4923,11848160.0,64.99502,0
5541,0.0,20932850.0,105.4901,11848320.0,64.99503,0
5542,0.0,20933230.0,105.4878,11849680.0,64.99503,0
5543,0.0,20933610.0,105.4923,11851040.0,64.99504,0
5544,0.0,20934000.0,105.4968,11852410.0,64.99506,0
5545,0.0,20934380.0,105.4946,11853770.0,64.99506,0
5546,0.0,20934760.0,105.4923,11855130.0,64.99507,0
5547,0.0,20934600.0,105.4901,11856500.0,64.99508,0
5548,0.0,20934430.0,105.4878,11857860.0,64.99509,0
5549,0.0,20934270.0,105.4923,11859220.0,64.99509,0
5550,0.0,20934100.0,105.4968,11860590.0,64.9951,0
5551,0.0,20933940.0,105.5126,11861950.0,64.99511,0
5552,0.0,20933780.0,105.5284,11863320.0,64.99512,0
5553,0.0,20933610.0,105.5193,11863540.0,64.99512,0
5554,0.0,20933450.0,105.5103,11863770.0,64.99513,0
5555,0.0,20933280.0,105.5133,11864000.0,64.99515,0
5556,0.0,20933120.0,105.5163,11864220.0,64.99516,0
5557,0.0,20932960.0,105.5193,11864450.0,64.99516,0
5558,0.0,20932790.0,105.5223,11864680.0,64.99517,0
5559,0.0,20932630.0,105.5254,11864910.0,64.99518,0
5560,0.0,20932460.0,105.5284,11865130.0,64.99519,0
5561,0.0,20932750.0,105.5238,11865360.0,64.99519,0
5562,0.0,20933040.0,105.5193,11865590.0,64.9952,0
5563,0.0,20933330.0,105.5148,11865820.0,64.99521,0
5564,0.0,20933610.0,105.5103,11865210.0,64.99522,0
5565,0.0,20933900.0,105.5126,11864600.0,64.99523,0
5566,0.0,20934190.0,105.5148,11864000.0,64.99524,0
5567,0.0,20934480.0,105.5261,11863390.0,64.99525,0
5568,0.0,20934760.0,105.5373,11862790.0,64.99525,0
5569,0.0,20931310.0,105.5396,11862180.0,64.99526,0
5570,0.0,20927870.0,105.5418,11861570.0,64.99527,0
5571,0.0,20930170.0,105.5413,11860970.0,64.99528,0
5572,0.0,20932460.0,105.5407,11860360.0,64.99529,0
5573,0.0,20933040.0,105.5402,11859750.0,64.99529,0
5574,0.0,20933610.0,105.5396,11859150.0,64.9953,0
5575,0.0,20934190.0,105.539,11858540.0,64.99532,0
5576,0.0,20934760.0,105.5385,11857940.0,64.99532,0
5577,0.0,20933610.0,105.5379,11857330.0,64.99533,0
5578,0.0,20932460.0,105.5373,11856720.0,64.99534,0
5579,0.0,20932850.0,105.5385,11856120.0,64.99535,0
5580,0.0,20933230.0,105.5396,11855510.0,64.99535,0
5581,0.0,20933610.0,105.5407,11854910.0,64.99536,0
5582,0.0,20934000.0,105.5418,11854300.0,64.99537,0
5583,0.0,20934380.0,105.5452,11853690.0,64.99538,0
5584,0.0,20934760.0,105.5486,11853090.0,64.99538,0
5585,0.0,20933610.0,105.552,11852480.0,64.9954,0
5586,0.0,20932460.0,105.5553,11852860.0,64.99541,0
5587,0.0,20933040.0,105.5531,11853240.0,64.99541,0
5588,0.0,20933610.0,105.5508,11853620.0,64.99542,0
5589,0.0,20934190.0,105.5441,11854000.0,64.99543,0
5590,0.0,20934760.0,105.5373,11854380.0,64.99544,0
5591,0.0,20933610.0,105.5396,11854750.0,64.99545,0
5592,0.0,20932460.0,105.5418,11855130.0,64.99545,0
5593,0.0,20933040.0,105.5396,11855510.0,64.99546,0
5594,0.0,20933610.0,105.5373,11855890.0,64.99547,0
5595,0.0,20934190.0,105.5463,11856270.0,64.99548,0
5596,0.0,20934760.0,105.5553,11856650.0,64.99549,0
5597,0.0,20934190.0,105.552,11855130.0,64.9955,0
5598,0.0,20933610.0,105.5486,11853620.0,64.99551,0
5599,0.0,20933040.0,105.5452,11852100.0,64.99551,0
5600,0.0,20932460.0,105.5418,11850590.0,64.99552,0
5601,0.0,20933610.0,105.5373,11849070.0,64.99553,0
5602,0.0,20934760.0,105.5328,11847560.0,64.99554,0
5603,0.0,20933610.0,105.5148,11846040.0,64.99554,0
5604,0.0,20932460.0,105.4968,11844530.0,64.99555,0
5605,0.0,20930170.0,105.5171,11843010.0,64.99557,0
5606,0.0,20927870.0,105.5373,11841500.0,64.99557,0
5607,0.0,20929590.0,105.5407,11839980.0,64.99558,0
5608,0.0,20931310.0,105.5441,11838390.0,64.99559,0
5609,0.0,20933040.0,105.5475,11836800.0,64.9956,0
5610,0.0,20934760.0,105.5508,11835210.0,64.99561,0
5611,0.0,20933610.0,105.5463,11833620.0,64.99561,0
5612,0.0,20932460.0,105.5418,11832030.0,64.99562,0
5613,0.0,20933610.0,105.5508,11830440.0,64.99563,0
5614,0.0,20934760.0,105.5598,11828850.0,64.99564,0
5615,0.0,20934190.0,105.5688,11827250.0,64.99565,0
5616,0.0,20933610.0,105.5779,11825660.0,64.99566,0
5617,0.0,20933040.0,105.5677,11824070.0,64.99567,0
5618,0.0,20932460.0,105.5576,11822480.0,64.99567,0
5619,0.0,20932850.0,105.5475,11825590.0,64.99568,0
5620,0.0,20933230.0,105.5373,11828690.0,64.99569,0
5621,0.0,20933610.0,105.5373,11831800.0,64.9957,0
5622,0.0,20934000.0,105.5373,11834910.0,64.9957,0
5623,0.0,20934380.0,105.5373,11838010.0,64.99571,0
5624,0.0,20934760.0,105.5373,11841120.0,64.99572,0
5625,0.0,20934190.0,105.5441,11844220.0,64.99574,0
5626,0.0,20933610.0,105.5508,11847330.0,64.99574,0
5627,0.0,20933040.0,105.5463,11850440.0,64.99575,0
5628,0.0,20932460.0,105.5418,11853540.0,64.99576,0
5629,0.0,20933610.0,105.5396,11856650.0,64.99577,0
5630,0.0,20934760.0,105.5373,11857710.0,64.99577,0
5631,0.0,20934190.0,105.5381,11858770.0,64.99578,0
5632,0.0,20933610.0,105.5388,11859830.0,64.99579,0
5633,0.0,20933040.0,105.5396,11860890.0,64.9958,0
5634,0.0,20932460.0,105.5403,11861950.0,64.9958,0
5635,0.0,20933610.0,105.5411,11863010.0,64.99581,0
5636,0.0,20934760.0,105.5418,11864070.0,64.99583,0
5637,0.0,20933610.0,105.5396,11865130.0,64.99583,0
5638,0.0,20932460.0,105.5373,11866190.0,64.99584,0
5639,0.0,20932460.0,105.5396,11867250.0,64.99585,0
5640,0.0,20932460.0,105.5418,11868320.0,64.99586,0
5641,0.0,20932460.0,105.5418,11865820.0,64.99586,0
5642,0.0,20932460.0,105.5418,11863320.0,64.99587,0
5643,0.0,20933040.0,105.5403,11860820.0,64.99588,0
5644,0.0,20933610.0,105.5388,11858320.0,64.99589,0
5645,0.0,20934190.0,105.5373,11855820.0,64.9959,0
5646,0.0,20934760.0,105.5358,11853320.0,64.99591,0
5647,0.0,20933610.0,105.5343,11850820.0,64.99592,0
5648,0.0,20932460.0,105.5328,11848320.0,64.99593,0
5649,0.0,20932690.0,105.5193,11845820.0,64.99593,0
5650,0.0,20932920.0,105.5058,11843320.0,64.99594,0
5651,0.0,20933150.0,105.5013,11840820.0,64.99595,0
5652,0.0,20933380.0,105.4968,11840440.0,64.99596,0
5653,0.0,20933610.0,105.4923,11840060.0,64.99596,0
5654,0.0,20933840.0,105.4878,11839680.0,64.99597,0
5655,0.0,20934070.0,105.4901,11839300.0,64.99598,0
5656,0.0,20934300.0,105.4923,11838920.0,64.99599,0
5657,0.0,20934530.0,105.4946,11838540.0,64.996,0
5658,0.0,20934760.0,105.4968,11838160.0,64.99601,0
5659,0.0,20933610.0,105.5013,11837790.0,64.99602,0
5660,0.0,20932460.0,105.5058,11837410.0,64.99603,0
5661,0.0,20930170.0,105.507,11837030.0,64.99603,0
5662,0.0,20927870.0,105.5081,11836650.0,64.99604,0
5663,0.0,20930170.0,105.5092,11838320.0,64.99605,0
5664,0.0,20932460.0,105.5103,11839980.0,64.99606,0
5665,0.0,20933610.0,105.5081,11841650.0,64.99606,0
5666,0.0,20934760.0,105.5058,11843320.0,64.99608,0
5667,0.0,20934190.0,105.5036,11844980.0,64.99609,0
5668,0.0,20933610.0,105.5013,11846650.0,64.99609,0
5669,0.0,20933040.0,105.4991,11848320.0,64.9961,0
5670,0.0,20932460.0,105.4968,11849980.0,64.99611,0
5671,0.0,20933040.0,105.5002,11851650.0,64.99612,0
5672,0.0,20933610.0,105.5036,11853320.0,64.99612,0
5673,0.0,20934190.0,105.507,11854980.0,64.99613,0
5674,0.0,20934760.0,105.5103,11857250.0,64.99614,0
5675,0.0,20933610.0,105.5081,11859530.0,64.99615,0
5676,0.0,20932460.0,105.5058,11861800.0,64.99616,0
5677,0.0,20933040.0,105.5216,11864070.0,64.99617,0
5678,0.0,20933610.0,105.5373,11866350.0,64.99618,0
5679,0.0,20934190.0,105.5396,11868620.0,64.99619,0
5680,0.0,20934760.0,105.5418,11870890.0,64.99619,0
5681,0.0,20934380.0,105.5434,11873160.0,64.9962,0
5682,0.0,20934000.0,105.5448,11875440.0,64.99621,0
5683,0.0,20933610.0,105.5463,11877710.0,64.99622,0
5684,0.0,20933230.0,105.5479,11879980.0,64.99622,0
5685,0.0,20932850.0,105.5493,11878160.0,64.99623,0
5686,0.0,20932460.0,105.5508,11876350.0,64.99625,0
5687,0.0,20932660.0,105.5463,11874530.0,64.99625,0
5688,0.0,20932850.0,105.5418,11872710.0,64.99626,0
5689,0.0,20933040.0,105.5385,11870890.0,64.99627,0
5690,0.0,20933230.0,105.5351,11869070.0,64.99628,0
5691,0.0,20933420.0,105.5317,11867250.0,64.99628,0
5692,0.0,20933610.0,105.5284,11865440.0,64.99629,0
5693,0.0,20933800.0,105.525,11863620.0,64.9963,0
5694,0.0,20934000.0,105.5216,11861800.0,64.99631,0
5695,0.0,20934190.0,105.5182,11859980.0,64.99632,0
5696,0.0,20934380.0,105.5148,11858160.0,64.99633,0
5697,0.0,20934570.0,105.5261,11856350.0,64.99634,0
5698,0.0,20934760.0,105.5373,11854530.0,64.99635,0
5699,0.0,20933040.0,105.5396,11852710.0,64.99635,0
5700,0.0,20931310.0,105.5418,11850890.0,64.99636,0
5701,0.0,20929590.0,105.5396,11849070.0,64.99637,0
5702,0.0,20927870.0,105.5373,11847250.0,64.99638,0
5703,0.0,20929020.0,105.5385,11845440.0,64.99638,0
5704,0.0,20930170.0,105.5396,11843620.0,64.99639,0
5705,0.0,20931310.0,105.5407,11841800.0,64.9964,0
5706,0.0,20932460.0,105.5418,11839980.0,64.99641,0
5707,0.0,20933040.0,105.5362,11843620.0,64.99642,0
5708,0.0,20933610.0,105.5306,11847250.0,64.99643,0
5709,0.0,20934190.0,105.525,11850890.0,64.99644,0
5710,0.0,20934760.0,105.5193,11854530.0,64.99644,0
5711,0.0,20934570.0,105.5137,11858160.0,64.99645,0
5712,0.0,20934380.0,105.5081,11861800.0,64.99646,0
5713,0.0,20934190.0,105.5025,11865440.0,64.99647,0
5714,0.0,20934000.0,105.4968,11869070.0,64.99648,0
5715,0.0,20933800.0,105.5006,11872710.0,64.99648,0
5716,0.0,20933610.0,105.5043,11876350.0,64.99649,0
5717,0.0,20933420.0,105.5081,11879980.0,64.99651,0
5718,0.0,20933230.0,105.5118,11879600.0,64.99651,0
5719,0.0,20933040.0,105.5156,11879220.0,64.99652,0
5720,0.0,20932850.0,105.5193,11878850.0,64.99653,0
5721,0.0,20932660.0,105.5231,11878470.0,64.99654,0
5722,0.0,20932460.0,105.5268,11878090.0,64.99654,0
5723,0.0,20932850.0,105.5306,11877710.0,64.99655,0
5724,0.0,20933230.0,105.5343,11877330.0,64.99656,0
5725,0.0,20933610.0,105.5381,11876950.0,64.99657,0
5726,0.0,20934000.0,105.5418,11876570.0,64.99657,0
5727,0.0,20934380.0,105.5463,11876190.0,64.99659,0
5728,0.0,20934760.0,105.5508,11875820.0,64.9966,0
5729,0.0,20933040.0,105.5418,11871120.0,64.9966,0
5730,0.0,20931310.0,105.5329,11866420.0,64.99661,0
5731,0.0,20929590.0,105.5238,11861720.0,64.99662,0
5732,0.0,20927870.0,105.5148,11857030.0,64.99663,0
5733,0.0,20931310.0,105.5284,11852330.0,64.99664,0
5734,0.0,20934760.0,105.5418,11847630.0,64.99664,0
5735,0.0,20934530.0,105.5306,11842940.0,64.99665,0
5736,0.0,20934300.0,105.5193,11838240.0,64.99666,0
5737,0.0,20934070.0,105.5081,11833540.0,64.99667,0
5738,0.0,20933840.0,105.4968,11828850.0,64.99668,0
5739,0.0,20933610.0,105.4991,11824150.0,64.99669,0
5740,0.0,20933380.0,105.5013,11825590.0,64.9967,0
5741,0.0,20933150.0,105.5036,11827030.0,64.9967,0
5742,0.0,20932920.0,105.5058,11828470.0,64.99671,0
5743,0.0,20932690.0,105.5238,11829910.0,64.99672,0
5744,0.0,20932460.0,105.5418,11831350.0,64.99673,0
5745,0.0,20933040.0,105.5436,11832790.0,64.99673,0
5746,0.0,20933610.0,105.5454,11834220.0,64.99674,0
5747,0.0,20934190.0,105.5472,11835660.0,64.99676,0
5748,0.0,20934760.0,105.549,11837100.0,64.99677,0
5749,0.0,20934380.0,105.5508,11838540.0,64.99677,0
5750,0.0,20934000.0,105.5526,11839980.0,64.99678,0
5751,0.0,20933610.0,105.5544,11843620.0,64.99679,0
5752,0.0,20933230.0,105.5562,11847250.0,64.9968,0
5753,0.0,20932850.0,105.558,11850890.0,64.9968,0
5754,0.0,20932460.0,105.5598,11854530.0,64.99681,0
5755,0.0,20933610.0,105.5553,11858160.0,64.99682,0
5756,0.0,20934760.0,105.5508,11861800.0,64.99683,0
5757,0.0,20933610.0,105.5463,11865440.0,64.99684,0
5758,0.0,20932460.0,105.5418,11869070.0,64.99685,0
5759,0.0,20933040.0,105.5486,11872710.0,64.99686,0
5760,0.0,20933610.0,105.5553,11876350.0,64.99686,0
5761,0.0,20934190.0,105.5463,11879980.0,64.99687,0
5762,0.0,20934760.0,105.5373,11879000.0,64.99688,0
5763,0.0,20933610.0,105.5396,11878010.0,64.99689,0
5764,0.0,20932460.0,105.5418,11877030.0,64.99689,0
5765,0.0,20932750.0,105.5396,11876040.0,64.9969,0
5766,0.0,20933040.0,105.5373,11875060.0,64.99691,0
5767,0.0,20933330.0,105.5238,11874070.0,64.99693,0
5768,0.0,20933610.0,105.5103,11873090.0,64.99693,0
5769,0.0,20933900.0,105.507,11872100.0,64.99694,0
5770,0.0,20934190.0,105.5036,11871120.0,64.99695,0
5771,0.0,20934480.0,105.5002,11870130.0,64.99696,0
5772,0.0,20934760.0,105.4968,11869150.0,64.99696,0
5773,0.0,20933610.0,105.5013,11865740.0,64.99697,0
5774,0.0,20932460.0,105.5058,11862330.0,64.99698,0
5775,0.0,20933040.0,105.5036,11858920.0,64.99699,0
5776,0.0,20933610.0,105.5013,11855510.0,64.99699,0
5777,0.0,20934190.0,105.4991,11852100.0,64.99701,0
5778,0.0,20934760.0,105.4968,11848690.0,64.99702,0
5779,0.0,20933610.0,105.5013,11845290.0,64.99702,0
5780,0.0,20932460.0,105.5058,11841880.0,64.99703,0
5781,0.0,20932850.0,105.5013,11838470.0,64.99704,0
5782,0.0,20933230.0,105.4968,11835060.0,64.99705,0
5783,0.0,20933610.0,105.4991,11831650.0,64.99706,0
5784,0.0,20934000.0,105.5013,11834150.0,64.99706,0
5785,0.0,20934380.0,105.5036,11836650.0,64.99707,0
5786,0.0,20934760.0,105.5058,11839150.0,64.99708,0
5787,0.0,20933610.0,105.5013,11841650.0,64.99709,0
5788,0.0,20932460.0,105.4968,11844150.0,64.9971,0
5789,0.0,20932460.0,105.4991,11846650.0,64.99711,0
5790,0.0,20932460.0,105.5013,11849150.0,64.99712,0
5791,0.0,20932460.0,105.5036,11851650.0,64.99712,0
5792,0.0,20932460.0,105.5058,11854150.0,64.99713,0
5793,0.0,20933610.0,105.4991,11856650.0,64.99714,0
5794,0.0,20934760.0,105.4923,11859150.0,64.99715,0
5795,0.0,20933610.0,105.5171,11860360.0,64.99715,0
5796,0.0,20932460.0,105.5418,11861570.0,64.99716,0
5797,0.0,20932850.0,105.5434,11862790.0,64.99717,0
5798,0.0,20933230.0,105.5448,11864000.0,64.99718,0
5799,0.0,20933610.0,105.5463,11865210.0,64.99719,0
5800,0.0,20934000.0,105.5479,11866420.0,64.9972,0
5801,0.0,20934380.0,105.5493,11867630.0,64.99721,0
5802,0.0,20934760.0,105.5508,11868850.0,64.99722,0
5803,0.0,20933610.0,105.5463,11870060.0,64.99722,0
5804,0.0,20932460.0,105.5418,11871270.0,64.99723,0
5805,0.0,20933610.0,105.5351,11872480.0,64.99724,0
5806,0.0,20934760.0,105.5284,11869530.0,64.99725,0
5807,0.0,20933610.0,105.5216,11866570.0,64.99725,0
5808,0.0,20932460.0,105.5148,11863620.0,64.99727,0
5809,0.0,20931310.0,105.5058,11860660.0,64.99728,0
5810,0.0,20930170.0,105.4968,11857710.0,64.99728,0
5811,0.0,20929020.0,105.4946,11854750.0,64.99729,0
5812,0.0,20927870.0,105.4923,11851800.0,64.9973,0
5813,0.0,20931310.0,105.4991,11848850.0,64.99731,0
5814,0.0,20934760.0,105.5058,11845890.0,64.99731,0
5815,0.0,20933610.0,105.5025,11842940.0,64.99732,0
5816,0.0,20932460.0,105.4991,11839980.0,64.99733,0
5817,0.0,20933040.0,105.4957,11840970.0,64.99734,0
5818,0.0,20933610.0,105.4923,11841950.0,64.99735,0
5819,0.0,20934190.0,105.4946,11842940.0,64.99736,0
5820,0.0,20934760.0,105.4968,11843920.0,64.99737,0
5821,0.0,20933610.0,105.5058,11844910.0,64.99738,0
5822,0.0,20932460.0,105.5148,11845890.0,64.99738,0
5823,0.0,20932660.0,105.5036,11846880.0,64.99739,0
5824,0.0,20932850.0,105.4923,11847860.0,64.9974,0
5825,0.0,20933040.0,105.4946,11848850.0,64.99741,0
5826,0.0,20933230.0,105.4968,11849830.0,64.99741,0
5827,0.0,20933420.0,105.5036,11850820.0,64.99742,0
5828,0.0,20933610.0,105.5103,11852100.0,64.99744,0
5829,0.0,20933800.0,105.5081,11853390.0,64.99744,0
5830,0.0,20934000.0,105.5058,11854680.0,64.99745,0
5831,0.0,20934190.0,105.5171,11855970.0,64.99746,0
5832,0.0,20934380.0,105.5284,11857250.0,64.99747,0
5833,0.0,20934570.0,105.5396,11858540.0,64.99747,0
5834,0.0,20934760.0,105.5508,11859830.0,64.99748,0
5835,0.0,20934190.0,105.5516,11861120.0,64.99749,0
5836,0.0,20933610.0,105.5523,11862410.0,64.9975,0
5837,0.0,20933040.0,105.5531,11863690.0,64.99751,0
5838,0.0,20932460.0,105.5538,11864980.0,64.99752,0
5839,0.0,20932630.0,105.5546,11863090.0,64.99753,0
5840,0.0,20932790.0,105.5553,11861190.0,64.99754,0
5841,0.0,20932960.0,105.552,11859300.0,64.99754,0
5842,0.0,20933120.0,105.5486,11857410.0,64.99755,0
5843,0.0,20933280.0,105.5452,11855510.0,64.99756,0
5844,0.0,20933450.0,105.5418,11853620.0,64.99757,0
5845,0.0,20933610.0,105.5396,11851720.0,64.99757,0
5846,0.0,20933780.0,105.5373,11849830.0,64.99758,0
5847,0.0,20933940.0,105.5351,11847940.0,64.99759,0
5848,0.0,20934100.0,105.5328,11846040.0,64.9976,0
5849,0.0,20934270.0,105.5373,11844150.0,64.99761,0
5850,0.0,20934430.0,105.5418,11844070.0,64.99762,0
5851,0.0,20934600.0,105.5362,11844000.0,64.99763,0
5852,0.0,20934760.0,105.5306,11843920.0,64.99763,0
5853,0.0,20931310.0,105.525,11843850.0,64.99764,0
5854,0.0,20927870.0,105.5193,11843770.0,64.99765,0
5855,0.0,20930170.0,105.5284,11843690.0,64.99766,0
5856,0.0,20932460.0,105.5373,11843620.0,64.99767,0
5857,0.0,20932660.0,105.5216,11843540.0,64.99767,0
5858,0.0,20932850.0,105.5058,11843470.0,64.99769,0
5859,0.0,20933040.0,105.5036,11843390.0,64.9977,0
5860,0.0,20933230.0,105.5013,11843320.0,64.9977,0
5861,0.0,20933420.0,105.4991,11845290.0,64.99771,0
5862,0.0,20933610.0,105.4968,11847250.0,64.99772,0
5863,0.0,20933800.0,105.5013,11849220.0,64.99773,0
5864,0.0,20934000.0,105.5058,11851190.0,64.99773,0
5865,0.0,20934190.0,105.5013,11853160.0,64.99774,0
5866,0.0,20934380.0,105.4968,11855130.0,64.99775,0
5867,0.0,20934570.0,105.4984,11857100.0,64.99776,0
5868,0.0,20934760.0,105.4998,11859070.0,64.99777,0
5869,0.0,20934190.0,105.5013,11861040.0,64.99778,0
5870,0.0,20933610.0,105.5028,11863010.0,64.99779,0
5871,0.0,20933040.0,105.5043,11864980.0,64.9978,0
5872,0.0,20932460.0,105.5058,11863160.0,64.9978,0
5873,0.0,20930170.0,105.5036,11861350.0,64.99781,0
5874,0.0,20927870.0,105.5013,11859530.0,64.99782,0
5875,0.0,20930170.0,105.4991,11857710.0,64.99783,0
5876,0.0,20932460.0,105.4968,11855890.0,64.99783,0
5877,0.0,20933610.0,105.5013,11854070.0,64.99784,0
5878,0.0,20934760.0,105.5058,11852250.0,64.99785,0
5879,0.0,20934380.0,105.5013,11850440.0,64.99786,0
5880,0.0,20934000.0,105.4968,11848620.0,64.99787,0
5881,0.0,20933610.0,105.4953,11846800.0,64.99788,0
5882,0.0,20933230.0,105.4939,11844980.0,64.99789,0
5883,0.0,20932850.0,105.4923,11845290.0,64.99789,0
5884,0.0,20932460.0,105.4908,11845590.0,64.9979,0
5885,0.0,20933040.0,105.4893,11845890.0,64.99791,0
5886,0.0,20933610.0,105.4878,11846190.0,64.99792,0
5887,0.0,20934190.0,105.4923,11846500.0,64.99792,0
5888,0.0,20934760.0,105.4968,11846800.0,64.99793,0
5889,0.0,20933040.0,105.498,11847100.0,64.99795,0
5890,0.0,20931310.0,105.4991,11847410.0,64.99796,0
5891,0.0,20929590.0,105.5002,11847710.0,64.99796,0
5892,0.0,20927870.0,105.5013,11848010.0,64.99797,0
5893,0.0,20931310.0,105.5025,11848320.0,64.99798,0
5894,0.0,20934760.0,105.5036,11850130.0,64.99799,0
5895,0.0,20933610.0,105.5047,11851950.0,64.99799,0
5896,0.0,20932460.0,105.5058,11853770.0,64.998,0
5897,0.0,20932750.0,105.5081,11855590.0,64.99801,0
5898,0.0,20933040.0,105.5103,11857410.0,64.99802,0
5899,0.0,20933330.0,105.5081,11859220.0,64.99803,0
5900,0.0,20933610.0,105.5058,11861040.0,64.99804,0
5901,0.0,20933900.0,105.4991,11862860.0,64.99805,0
5902,0.0,20934190.0,105.4923,11864680.0,64.99805,0
5903,0.0,20934480.0,105.4912,11866500.0,64.99806,0
5904,0.0,20934760.0,105.4901,11868320.0,64.99807,0
5905,0.0,20931310.0,105.489,11868010.0,64.99808,0
5906,0.0,20927870.0,105.4878,11867710.0,64.99809,0
5907,0.0,20929020.0,105.4893,11867410.0,64.99809,0
5908,0.0,20930170.0,105.4908,11867100.0,64.9981,0
5909,0.0,20931310.0,105.4923,11866800.0,64.99812,0
5910,0.0,20932460.0,105.4939,11866500.0,64.99812,0
5911,0.0,20932460.0,105.4953,11866190.0,64.99813,0
5912,0.0,20932460.0,105.4968,11865890.0,64.99814,0
5913,0.0,20932750.0,105.4923,11865590.0,64.99815,0
5914,0.0,20933040.0,105.4878,11865290.0,64.99815,0
5915,0.0,20933330.0,105.5103,11864980.0,64.99816,0
5916,0.0,20933610.0,105.5328,11864530.0,64.99817,0
5917,0.0,20933900.0,105.5351,11864070.0,64.99818,0
5918,0.0,20934190.0,105.5373,11863620.0,64.99818,0
5919,0.0,20934480.0,105.5396,11863160.0,64.9982,0
5920,0.0,20934760.0,105.5418,11862710.0,64.99821,0
5921,0.0,20933610.0,105.5396,11862250.0,64.99821,0
5922,0.0,20932460.0,105.5373,11861800.0,64.99822,0
5923,0.0,20933610.0,105.5396,11861350.0,64.99823,0
5924,0.0,20934760.0,105.5418,11860890.0,64.99824,0
5925,0.0,20933610.0,105.5407,11860440.0,64.99825,0
5926,0.0,20932460.0,105.5396,11859980.0,64.99825,0
5927,0.0,20933610.0,105.5385,11860290.0,64.99826,0
5928,0.0,20934760.0,105.5373,11860590.0,64.99827,0
5929,0.0,20934190.0,105.5407,11860890.0,64.99828,0
5930,0.0,20933610.0,105.5441,11861190.0,64.99829,0
5931,0.0,20933040.0,105.5475,11861500.0,64.9983,0
5932,0.0,20932460.0,105.5508,11861800.0,64.99831,0
5933,0.0,20933040.0,105.5486,11862100.0,64.99831,0
5934,0.0,20933610.0,105.5463,11862410.0,64.99832,0
5935,0.0,20934190.0,105.5441,11862710.0,64.99833,0
5936,0.0,20934760.0,105.5418,11863010.0,64.99834,0
5937,0.0,20933610.0,105.5463,11863320.0,64.99834,0
5938,0.0,20932460.0,105.5508,11863320.0,64.99835,0
5939,0.0,20932920.0,105.5486,11863320.0,64.99837,0
5940,0.0,20933380.0,105.5463,11863320.0,64.99837,0
