timestamp,P-PDG,P-TPT,T-TPT,start
11363,26499920.0,13987860.0,109.9298,0
11364,26499930.0,13987820.0,109.9298,0
11365,26499920.0,13987750.0,109.9301,0
11366,26499910.0,13987690.0,109.9303,0
11367,26499910.0,13987630.0,109.9306,0
11368,26499900.0,13987560.0,109.9308,0
11369,26499890.0,13987500.0,109.9311,0
11370,26499880.0,13987430.0,109.9313,0
11371,26499870.0,13987370.0,109.9316,0
11372,26499870.0,13987310.0,109.9318,0
11373,26499860.0,13987240.0,109.9321,0
11374,26499850.0,13987180.0,109.9323,0
11375,26499850.0,13987110.0,109.9326,0
11376,26499800.0,13987050.0,109.9328,0
11377,26499760.0,13986990.0,109.9331,0
11378,26499720.0,13986920.0,109.9333,0
11379,26499670.0,13986860.0,109.9336,0
11380,26499630.0,13986790.0,109.9338,0
11381,26499580.0,13986730.0,109.9341,0
11382,26499540.0,13986670.0,109.9343,0
11383,26499500.0,13986600.0,109.9346,0
11384,26499450.0,13986540.0,109.9348,0
11385,26499410.0,13986470.0,109.9351,0
11386,26499370.0,13986410.0,109.9353,0
11387,26499400.0,13986450.0,109.9353,0
11388,26499430.0,13986500.0,109.9352,0
11389,26499450.0,13986540.0,109.9352,0
11390,26499480.0,13986580.0,109.9352,0
11391,26499510.0,13986620.0,109.9351,0
11392,26499550.0,13986670.0,109.9351,0
11393,26499580.0,13986710.0,109.935,0
11394,26499610.0,13986750.0,109.935,0
11395,26499630.0,13986790.0,109.9349,0
11396,26499660.0,13986840.0,109.9349,0
11397,26499690.0,13986880.0,109.9349,0
11398,26499670.0,13986920.0,109.9348,0
11399,26499640.0,13986960.0,109.9348,0
11400,26499620.0,13987010.0,109.9347,0
11401,26499590.0,13987050.0,109.9347,0
11402,26499570.0,13987090.0,109.9347,0
11403,26499540.0,13987140.0,109.9346,0
11404,26499520.0,13987180.0,109.9346,0
11405,26499490.0,13987220.0,109.9345,0
11406,26499470.0,13987260.0,109.9345,0
11407,26499440.0,13987310.0,109.9344,0
11408,26499420.0,13987350.0,109.9344,0
11409,26499420.0,13987390.0,109.9344,0
11410,26499430.0,13987430.0,109.9343,0
11411,26499440.0,13987480.0,109.9343,0
11412,26499440.0,13987520.0,109.9342,0
11413,26499450.0,13987560.0,109.9342,0
11414,26499460.0,13987600.0,109.9342,0
11415,26499470.0,13987650.0,109.9341,0
11416,26499480.0,13987690.0,109.9341,0
11417,26499480.0,13987730.0,109.934,0
11418,26499490.0,13987770.0,109.934,0
11419,26499500.0,13987820.0,109.9339,0
11420,26499500.0,13987900.0,109.9339,0
11421,26499500.0,13987990.0,109.9339,0
11422,26499500.0,13988070.0,109.9338,0
11423,26499500.0,13988160.0,109.9338,0
11424,26499500.0,13988240.0,109.9337,0
11425,26499500.0,13988330.0,109.9337,0
11426,26499500.0,13988410.0,109.9337,0
11427,26499500.0,13988500.0,109.9336,0
11428,26499500.0,13988580.0,109.9336,0
11429,26499500.0,13988670.0,109.9335,0
11430,26499500.0,13988750.0,109.9335,0
11431,26499490.0,13988840.0,109.9334,0
11432,26499490.0,13988920.0,109.9334,0
11433,26499480.0,13989010.0,109.9334,0
11434,26499470.0,13989090.0,109.9333,0
11435,26499470.0,13989180.0,109.9333,0
11436,26499460.0,13989260.0,109.9332,0
11437,26499450.0,13989350.0,109.9332,0
11438,26499450.0,13989430.0,109.9332,0
11439,26499440.0,13989520.0,109.9331,0
11440,26499430.0,13989600.0,109.9331,0
11441,26499430.0,13989690.0,109.933,0
11442,26499440.0,13989770.0,109.933,0
11443,26499460.0,13989860.0,109.9329,0
11444,26499480.0,13989940.0,109.9329,0
11445,26499500.0,13990030.0,109.9329,0
11446,26499520.0,13990110.0,109.9328,0
11447,26499540.0,13990200.0,109.9328,0
11448,26499560.0,13990280.0,109.9327,0
11449,26499580.0,13990370.0,109.9327,0
11450,26499590.0,13990450.0,109.9327,0
11451,26499610.0,13990540.0,109.9326,0
11452,26499630.0,13990620.0,109.9326,0
11453,26499600.0,13990430.0,109.9327,0
11454,26499560.0,13990240.0,109.9327,0
11455,26499530.0,13990050.0,109.9328,0
11456,26499490.0,13989860.0,109.9329,0
11457,26499460.0,13989670.0,109.933,0
11458,26499430.0,13989480.0,109.9331,0
11459,26499390.0,13989280.0,109.9332,0
11460,26499360.0,13989090.0,109.9332,0
11461,26499320.0,13988900.0,109.9333,0
11462,26499290.0,13988710.0,109.9334,0
11463,26499260.0,13988520.0,109.9335,0
11464,26499250.0,13988330.0,109.9336,0
11465,26499240.0,13988130.0,109.9337,0
11466,26499230.0,13987940.0,109.9337,0
11467,26499230.0,13987750.0,109.9338,0
11468,26499220.0,13987560.0,109.9339,0
11469,26499210.0,13987370.0,109.934,0
11470,26499200.0,13987180.0,109.9341,0
11471,26499200.0,13986990.0,109.9342,0
11472,26499190.0,13986790.0,109.9342,0
11473,26499180.0,13986600.0,109.9343,0
11474,26499180.0,13986410.0,109.9344,0
11475,26499190.0,13986450.0,109.9345,0
11476,26499210.0,13986500.0,109.9346,0
11477,26499220.0,13986540.0,109.9347,0
11478,26499240.0,13986580.0,109.9347,0
11479,26499250.0,13986620.0,109.9348,0
11480,26499270.0,13986670.0,109.9349,0
11481,26499280.0,13986710.0,109.935,0
11482,26499300.0,13986750.0,109.9351,0
11483,26499310.0,13986790.0,109.9352,0
11484,26499330.0,13986840.0,109.9352,0
11485,26499340.0,13986880.0,109.9353,0
11486,26499330.0,13986920.0,109.9354,0
11487,26499320.0,13986960.0,109.9356,0
11488,26499310.0,13987010.0,109.9357,0
11489,26499300.0,13987050.0,109.9358,0
11490,26499280.0,13987090.0,109.9359,0
11491,26499270.0,13987140.0,109.9361,0
11492,26499260.0,13987180.0,109.9362,0
11493,26499240.0,13987220.0,109.9363,0
11494,26499230.0,13987260.0,109.9364,0
11495,26499220.0,13987310.0,109.9366,0
11496,26499210.0,13987350.0,109.9367,0
11497,26499230.0,13987390.0,109.9368,0
11498,26499250.0,13987430.0,109.937,0
11499,26499270.0,13987480.0,109.9371,0
11500,26499290.0,13987520.0,109.9372,0
11501,26499310.0,13987560.0,109.9373,0
11502,26499330.0,13987600.0,109.9375,0
11503,26499350.0,13987650.0,109.9376,0
11504,26499370.0,13987690.0,109.9377,0
11505,26499400.0,13987730.0,109.9378,0
11506,26499420.0,13987770.0,109.938,0
11507,26499440.0,13987820.0,109.9381,0
11508,26499430.0,13987770.0,109.9379,0
11509,26499430.0,13987730.0,109.9377,0
11510,26499420.0,13987690.0,109.9376,0
11511,26499420.0,13987650.0,109.9374,0
11512,26499410.0,13987600.0,109.9372,0
11513,26499400.0,13987560.0,109.9371,0
11514,26499400.0,13987520.0,109.9369,0
11515,26499390.0,13987480.0,109.9367,0
11516,26499390.0,13987430.0,109.9366,0
11517,26499380.0,13987390.0,109.9364,0
11518,26499380.0,13987350.0,109.9362,0
11519,26499380.0,13987310.0,109.9361,0
11520,26499390.0,13987260.0,109.9359,0
11521,26499400.0,13987220.0,109.9357,0
11522,26499400.0,13987180.0,109.9356,0
11523,26499410.0,13987140.0,109.9354,0
11524,26499420.0,13987090.0,109.9352,0
11525,26499420.0,13987050.0,109.9351,0
11526,26499430.0,13987010.0,109.9349,0
11527,26499440.0,13986960.0,109.9347,0
11528,26499440.0,13986920.0,109.9346,0
11529,26499450.0,13986880.0,109.9344,0
11530,26499460.0,13986840.0,109.9342,0
11531,26499470.0,13986790.0,109.9341,0
11532,26499480.0,13986750.0,109.9339,0
11533,26499490.0,13986710.0,109.9337,0
11534,26499500.0,13986670.0,109.9336,0
11535,26499510.0,13986620.0,109.9334,0
11536,26499520.0,13986580.0,109.9332,0
11537,26499530.0,13986540.0,109.9331,0
11538,26499540.0,13986500.0,109.9329,0
11539,26499550.0,13986450.0,109.9327,0
11540,26499560.0,13986410.0,109.9326,0
11541,26499580.0,13986380.0,109.9325,0
11542,26499600.0,13986360.0,109.9324,0
11543,26499620.0,13986330.0,109.9323,0
11544,26499640.0,13986310.0,109.9322,0
11545,26499660.0,13986280.0,109.9322,0
11546,26499680.0,13986260.0,109.9321,0
11547,26499700.0,13986230.0,109.932,0
11548,26499720.0,13986210.0,109.9319,0
11549,26499740.0,13986180.0,109.9318,0
11550,26499760.0,13986160.0,109.9317,0
11551,26499780.0,13986130.0,109.9317,0
11552,26499800.0,13986100.0,109.9316,0
11553,26499820.0,13986080.0,109.9315,0
11554,26499830.0,13986050.0,109.9314,0
11555,26499850.0,13986030.0,109.9313,0
11556,26499870.0,13986000.0,109.9312,0
11557,26499880.0,13985980.0,109.9312,0
11558,26499900.0,13985950.0,109.9311,0
11559,26499920.0,13985930.0,109.931,0
11560,26499930.0,13985900.0,109.9309,0
11561,26499950.0,13985870.0,109.9308,0
11562,26499970.0,13985850.0,109.9307,0
11563,26499990.0,13985820.0,109.9307,0
11564,26500010.0,13985800.0,109.9306,0
11565,26500030.0,13985770.0,109.9305,0
11566,26500060.0,13985750.0,109.9304,0
11567,26500080.0,13985720.0,109.9303,0
11568,26500100.0,13985700.0,109.9302,0
11569,26500130.0,13985670.0,109.9302,0
11570,26500150.0,13985640.0,109.9301,0
11571,26500170.0,13985620.0,109.93,0
11572,26500200.0,13985590.0,109.9299,0
11573,26500220.0,13985570.0,109.9298,0
11574,26500210.0,13985540.0,109.9302,0
11575,26500210.0,13985520.0,109.9306,0
11576,26500200.0,13985490.0,109.931,0
11577,26500200.0,13985470.0,109.9313,0
11578,26500200.0,13985440.0,109.9317,0
11579,26500200.0,13985420.0,109.9321,0
11580,26500190.0,13985390.0,109.9324,0
11581,26500190.0,13985360.0,109.9328,0
11582,26500180.0,13985340.0,109.9332,0
11583,26500180.0,13985310.0,109.9336,0
11584,26500180.0,13985290.0,109.934,0
11585,26500110.0,13985260.0,109.9343,0
11586,26500050.0,13985240.0,109.9347,0
11587,26499990.0,13985210.0,109.9351,0
11588,26499920.0,13985190.0,109.9355,0
11589,26499860.0,13985160.0,109.9358,0
11590,26499800.0,13985130.0,109.9362,0
11591,26499730.0,13985110.0,109.9366,0
11592,26499670.0,13985080.0,109.937,0
11593,26499610.0,13985060.0,109.9373,0
11594,26499550.0,13985030.0,109.9377,0
11595,26499480.0,13985010.0,109.9381,0
11596,26499480.0,13985090.0,109.9379,0
11597,26499480.0,13985180.0,109.9377,0
11598,26499480.0,13985260.0,109.9376,0
11599,26499480.0,13985350.0,109.9374,0
11600,26499480.0,13985430.0,109.9372,0
11601,26499480.0,13985520.0,109.9371,0
11602,26499470.0,13985600.0,109.9369,0
11603,26499470.0,13985690.0,109.9367,0
11604,26499470.0,13985770.0,109.9366,0
11605,26499470.0,13985860.0,109.9364,0
11606,26499470.0,13985940.0,109.9362,0
11607,26499480.0,13986030.0,109.9361,0
11608,26499480.0,13986110.0,109.9359,0
11609,26499480.0,13986200.0,109.9357,0
11610,26499490.0,13986280.0,109.9356,0
11611,26499490.0,13986370.0,109.9354,0
11612,26499500.0,13986450.0,109.9352,0
11613,26499500.0,13986540.0,109.9351,0
11614,26499510.0,13986630.0,109.9349,0
11615,26499510.0,13986710.0,109.9347,0
11616,26499520.0,13986800.0,109.9346,0
11617,26499520.0,13986880.0,109.9344,0
11618,26499540.0,13986970.0,109.9342,0
11619,26499560.0,13987050.0,109.9341,0
11620,26499580.0,13987140.0,109.9339,0
11621,26499600.0,13987220.0,109.9337,0
11622,26499620.0,13987310.0,109.9336,0
11623,26499640.0,13987390.0,109.9334,0
11624,26499660.0,13987480.0,109.9332,0
11625,26499680.0,13987560.0,109.9331,0
11626,26499700.0,13987650.0,109.9329,0
11627,26499720.0,13987730.0,109.9327,0
11628,26499740.0,13987820.0,109.9326,0
11629,26499740.0,13987730.0,109.9327,0
11630,26499730.0,13987650.0,109.9327,0
11631,26499730.0,13987560.0,109.9328,0
11632,26499720.0,13987480.0,109.9329,0
11633,26499720.0,13987390.0,109.933,0
11634,26499710.0,13987310.0,109.9331,0
11635,26499710.0,13987220.0,109.9332,0
11636,26499700.0,13987140.0,109.9332,0
11637,26499700.0,13987050.0,109.9333,0
11638,26499690.0,13986970.0,109.9334,0
11639,26499690.0,13986880.0,109.9335,0
11640,26499660.0,13986800.0,109.9336,0
11641,26499640.0,13986710.0,109.9337,0
11642,26499610.0,13986630.0,109.9337,0
11643,26499580.0,13986540.0,109.9338,0
11644,26499550.0,13986450.0,109.9339,0
11645,26499520.0,13986370.0,109.934,0
11646,26499500.0,13986280.0,109.9341,0
11647,26499470.0,13986200.0,109.9342,0
11648,26499440.0,13986110.0,109.9342,0
11649,26499410.0,13986030.0,109.9343,0
11650,26499380.0,13985940.0,109.9344,0
11651,26499420.0,13985860.0,109.9345,0
11652,26499450.0,13985770.0,109.9346,0
11653,26499490.0,13985690.0,109.9347,0
11654,26499520.0,13985600.0,109.9347,0
11655,26499550.0,13985520.0,109.9348,0
11656,26499590.0,13985430.0,109.9349,0
11657,26499620.0,13985350.0,109.935,0
11658,26499660.0,13985260.0,109.9351,0
11659,26499690.0,13985180.0,109.9352,0
11660,26499730.0,13985090.0,109.9352,0
11661,26499760.0,13985010.0,109.9353,0
11662,26499720.0,13985070.0,109.9354,0
11663,26499680.0,13985130.0,109.9355,0
11664,26499640.0,13985200.0,109.9356,0
11665,26499600.0,13985260.0,109.9357,0
11666,26499560.0,13985330.0,109.9357,0
11667,26499510.0,13985390.0,109.9358,0
11668,26499480.0,13985450.0,109.9359,0
11669,26499430.0,13985520.0,109.936,0
11670,26499390.0,13985580.0,109.9361,0
11671,26499350.0,13985640.0,109.9362,0
11672,26499310.0,13985710.0,109.9362,0
11673,26499300.0,13985770.0,109.9363,0
11674,26499300.0,13985840.0,109.9364,0
11675,26499300.0,13985900.0,109.9365,0
11676,26499290.0,13985960.0,109.9366,0
11677,26499280.0,13986030.0,109.9367,0
11678,26499280.0,13986090.0,109.9367,0
11679,26499270.0,13986160.0,109.9368,0
11680,26499270.0,13986220.0,109.9369,0
11681,26499260.0,13986280.0,109.937,0
11682,26499260.0,13986350.0,109.9371,0
11683,26499250.0,13986410.0,109.9372,0
11684,26499280.0,13986390.0,109.9372,0
11685,26499300.0,13986370.0,109.9373,0
11686,26499330.0,13986350.0,109.9374,0
11687,26499360.0,13986330.0,109.9375,0
11688,26499390.0,13986300.0,109.9376,0
11689,26499410.0,13986280.0,109.9377,0
11690,26499440.0,13986260.0,109.9377,0
11691,26499470.0,13986240.0,109.9378,0
11692,26499490.0,13986220.0,109.9379,0
11693,26499520.0,13986200.0,109.938,0
11694,26499550.0,13986180.0,109.9381,0
11695,26499560.0,13986160.0,109.9381,0
11696,26499580.0,13986130.0,109.9382,0
11697,26499600.0,13986110.0,109.9383,0
11698,26499620.0,13986090.0,109.9383,0
11699,26499630.0,13986070.0,109.9384,0
11700,26499650.0,13986050.0,109.9385,0
11701,26499670.0,13986030.0,109.9385,0
11702,26499690.0,13986010.0,109.9386,0
11703,26499700.0,13985980.0,109.9386,0
11704,26499720.0,13985960.0,109.9387,0
11705,26499740.0,13985940.0,109.9388,0
11706,26499700.0,13985920.0,109.9388,0
11707,26499660.0,13985900.0,109.9389,0
11708,26499630.0,13985880.0,109.939,0
11709,26499590.0,13985860.0,109.939,0
11710,26499550.0,13985840.0,109.9391,0
11711,26499520.0,13985820.0,109.9391,0
11712,26499480.0,13985790.0,109.9392,0
11713,26499440.0,13985770.0,109.9393,0
11714,26499410.0,13985750.0,109.9393,0
11715,26499370.0,13985730.0,109.9394,0
11716,26499330.0,13985710.0,109.9395,0
11717,26499370.0,13985690.0,109.9395,0
11718,26499400.0,13985670.0,109.9396,0
11719,26499430.0,13985640.0,109.9396,0
11720,26499460.0,13985620.0,109.9397,0
11721,26499490.0,13985600.0,109.9398,0
11722,26499530.0,13985580.0,109.9398,0
11723,26499560.0,13985560.0,109.9399,0
11724,26499590.0,13985540.0,109.9399,0
11725,26499620.0,13985520.0,109.94,0
11726,26499660.0,13985500.0,109.9401,0
11727,26499690.0,13985480.0,109.9401,0
11728,26499690.0,13985450.0,109.9402,0
11729,26499700.0,13985430.0,109.9403,0
11730,26499700.0,13985410.0,109.9403,0
11731,26499710.0,13985390.0,109.9404,0
11732,26499720.0,13985370.0,109.9405,0
11733,26499720.0,13985350.0,109.9405,0
11734,26499730.0,13985330.0,109.9406,0
11735,26499730.0,13985300.0,109.9406,0
11736,26499740.0,13985280.0,109.9407,0
11737,26499740.0,13985260.0,109.9408,0
11738,26499750.0,13985240.0,109.9408,0
11739,26499810.0,13985220.0,109.9409,0
11740,26499860.0,13985200.0,109.9409,0
11741,26499920.0,13985180.0,109.941,0
11742,26499980.0,13985160.0,109.9411,0
11743,26500040.0,13985130.0,109.9411,0
11744,26500090.0,13985110.0,109.9412,0
11745,26500150.0,13985090.0,109.9413,0
11746,26500210.0,13985070.0,109.9413,0
11747,26500270.0,13985050.0,109.9414,0
11748,26500320.0,13985030.0,109.9415,0
11749,26500380.0,13985010.0,109.9415,0
11750,26500410.0,13985130.0,109.9416,0
11751,26500440.0,13985260.0,109.9416,0
11752,26500470.0,13985390.0,109.9417,0
11753,26500490.0,13985520.0,109.9418,0
11754,26500520.0,13985640.0,109.9418,0
11755,26500550.0,13985770.0,109.9419,0
11756,26500580.0,13985900.0,109.9419,0
11757,26500610.0,13986030.0,109.942,0
11758,26500640.0,13986160.0,109.9421,0
11759,26500670.0,13986280.0,109.9421,0
11760,26500700.0,13986410.0,109.9422,0
11761,26500720.0,13986540.0,109.9423,0
11762,26500740.0,13986670.0,109.9423,0
11763,26500750.0,13986800.0,109.9424,0
11764,26500770.0,13986920.0,109.9425,0
11765,26500790.0,13987050.0,109.9425,0
11766,26500810.0,13987180.0,109.9426,0
11767,26500830.0,13987310.0,109.9426,0
11768,26500850.0,13987430.0,109.9427,0
11769,26500860.0,13987560.0,109.9428,0
11770,26500880.0,13987690.0,109.9428,0
11771,26500900.0,13987820.0,109.9429,0
11772,26500830.0,13987940.0,109.9429,0
11773,26500750.0,13988070.0,109.943,0
11774,26500680.0,13988200.0,109.9431,0
11775,26500600.0,13988330.0,109.9431,0
11776,26500530.0,13988460.0,109.9432,0
11777,26500450.0,13988580.0,109.9433,0
11778,26500380.0,13988710.0,109.9433,0
11779,26500310.0,13988840.0,109.9434,0
11780,26500230.0,13988970.0,109.9435,0
11781,26500160.0,13989090.0,109.9435,0
11782,26500090.0,13989220.0,109.9436,0
11783,26500060.0,13989030.0,109.9433,0
11784,26500030.0,13988840.0,109.9431,0
11785,26500000.0,13988650.0,109.9428,0
11786,26499980.0,13988460.0,109.9426,0
11787,26499950.0,13988260.0,109.9423,0
11788,26499920.0,13988070.0,109.9421,0
11789,26499890.0,13987880.0,109.9418,0
11790,26499870.0,13987690.0,109.9416,0
11791,26499840.0,13987500.0,109.9413,0
11792,26499810.0,13987310.0,109.9411,0
11793,26499780.0,13987110.0,109.9408,0
11794,26499910.0,13986920.0,109.9406,0
11795,26500020.0,13986730.0,109.9403,0
11796,26500150.0,13986540.0,109.9401,0
11797,26500270.0,13986350.0,109.9398,0
11798,26500390.0,13986160.0,109.9396,0
11799,26500510.0,13985960.0,109.9393,0
11800,26500630.0,13985770.0,109.9391,0
11801,26500750.0,13985580.0,109.9388,0
11802,26500880.0,13985390.0,109.9386,0
11803,26500990.0,13985200.0,109.9383,0
11804,26501120.0,13985010.0,109.9381,0
11805,26501040.0,13985050.0,109.9378,0
11806,26500960.0,13985090.0,109.9376,0
11807,26500890.0,13985130.0,109.9373,0
11808,26500810.0,13985180.0,109.9371,0
11809,26500730.0,13985220.0,109.9368,0
11810,26500650.0,13985260.0,109.9366,0
11811,26500570.0,13985300.0,109.9363,0
11812,26500490.0,13985350.0,109.9361,0
11813,26500420.0,13985390.0,109.9358,0
11814,26500340.0,13985430.0,109.9356,0
11815,26500260.0,13985480.0,109.9353,0
11816,26500200.0,13985520.0,109.9354,0
11817,26500150.0,13985560.0,109.9354,0
11818,26500090.0,13985600.0,109.9355,0
11819,26500030.0,13985640.0,109.9355,0
11820,26499980.0,13985690.0,109.9356,0
11821,26499920.0,13985730.0,109.9356,0
11822,26499870.0,13985770.0,109.9357,0
11823,26499810.0,13985820.0,109.9357,0
11824,26499750.0,13985860.0,109.9358,0
11825,26499690.0,13985900.0,109.9358,0
11826,26499640.0,13985940.0,109.9359,0
11827,26499700.0,13985980.0,109.9359,0
11828,26499760.0,13986030.0,109.936,0
11829,26499820.0,13986070.0,109.936,0
11830,26499880.0,13986110.0,109.9361,0
11831,26499940.0,13986160.0,109.9361,0
11832,26500010.0,13986200.0,109.9362,0
11833,26500070.0,13986240.0,109.9362,0
11834,26500130.0,13986280.0,109.9363,0
11835,26500190.0,13986330.0,109.9363,0
11836,26500250.0,13986370.0,109.9364,0
11837,26500310.0,13986410.0,109.9364,0
11838,26500310.0,13986370.0,109.9365,0
11839,26500300.0,13986330.0,109.9365,0
11840,26500290.0,13986280.0,109.9366,0
11841,26500290.0,13986240.0,109.9366,0
11842,26500280.0,13986200.0,109.9367,0
11843,26500270.0,13986160.0,109.9367,0
11844,26500270.0,13986110.0,109.9368,0
11845,26500260.0,13986070.0,109.9368,0
11846,26500260.0,13986030.0,109.9369,0
11847,26500250.0,13985980.0,109.9369,0
11848,26500240.0,13985940.0,109.937,0
11849,26500240.0,13985900.0,109.937,0
11850,26500240.0,13985860.0,109.9371,0
11851,26500240.0,13985820.0,109.9371,0
11852,26500240.0,13985770.0,109.9372,0
11853,26500240.0,13985730.0,109.9372,0
11854,26500240.0,13985690.0,109.9373,0
11855,26500240.0,13985640.0,109.9373,0
11856,26500240.0,13985600.0,109.9374,0
11857,26500240.0,13985560.0,109.9374,0
11858,26500230.0,13985520.0,109.9375,0
11859,26500230.0,13985480.0,109.9375,0
11860,26500250.0,13985430.0,109.9376,0
11861,26500270.0,13985390.0,109.9376,0
11862,26500290.0,13985350.0,109.9377,0
11863,26500310.0,13985300.0,109.9377,0
11864,26500320.0,13985260.0,109.9378,0
11865,26500340.0,13985220.0,109.9378,0
11866,26500360.0,13985180.0,109.9379,0
11867,26500380.0,13985130.0,109.9379,0
11868,26500390.0,13985090.0,109.938,0
11869,26500410.0,13985050.0,109.938,0
11870,26500430.0,13985010.0,109.9381,0
11871,26500380.0,13985090.0,109.9382,0
11872,26500320.0,13985180.0,109.9384,0
11873,26500270.0,13985260.0,109.9386,0
11874,26500220.0,13985350.0,109.9387,0
11875,26500160.0,13985430.0,109.9389,0
11876,26500110.0,13985520.0,109.9391,0
11877,26500060.0,13985600.0,109.9392,0
11878,26500000.0,13985690.0,109.9394,0
11879,26499950.0,13985770.0,109.9396,0
11880,26499900.0,13985860.0,109.9397,0
11881,26499840.0,13985940.0,109.9399,0
11882,26499880.0,13986030.0,109.9401,0
